phase,iter,timesteps_total,episodes_total,episode_reward_mean,episode_reward_min,episode_reward_max,policy_reward_mean/p_top,policy_reward_mean/p_bottom,policy_reward_mean/a,social_welfare_coin_eq_times_prod
PHASE 2,10,8800,8,555.275282757043,467.43868371569556,638.6725314540497,151.19819750976666,150.3373951171881,31.71746126626077,84.98936662946448
PHASE 2,11,9600,9,530.6478824657985,333.628680135844,638.6725314540497,142.68207689525568,147.53139982638947,30.054300718019153,92.09650669642876
PHASE 2,12,10400,10,523.2664633378762,333.628680135844,638.6725314540497,137.06830670573024,149.4149629687506,29.597899207924634,48.20229980468774
PHASE 2,13,11200,11,530.54371966194,333.628680135844,638.6725314540497,140.3537353811564,147.90119019886424,30.286099260239936,27.620435267857335
PHASE 2,14,12000,12,533.2888229552287,333.628680135844,638.6725314540497,138.71585319010532,149.19112962239643,30.67273001784086,0.0
PHASE 2,15,12800,12,533.2888229552289,333.628680135844,638.6725314540497,138.71585319010532,149.19112962239643,30.672730017840863,100.97148437500024
PHASE 2,16,13600,13,519.1060930686598,333.628680135844,638.6725314540497,137.1887643229178,143.17700426682757,29.8425405598644,72.09861886160733
PHASE 2,17,14400,14,513.5198903998446,333.628680135844,638.6725314540497,143.50852334449513,137.03383097098282,29.122192010546023,40.98273018973235
PHASE 2,18,15200,15,516.3418450840527,333.628680135844,638.6725314540497,142.4453700520844,137.33894406250067,29.56969137118356,16.189475446428958
PHASE 2,19,16000,16,513.8288317962893,333.628680135844,638.6725314540497,145.2994814046234,134.41687036132882,29.264060003792334,0.0
PHASE 2,20,16800,16,513.8288317962891,333.628680135844,638.6725314540497,145.29948140462344,134.41687036132882,29.26406000379233,116.54129185267874
PHASE 2,21,17600,17,515.9864606149528,333.628680135844,638.6725314540497,143.79621273743976,136.28540157781933,29.488105787461933,70.08844273158502
PHASE 2,22,18400,18,520.2401310871287,333.628680135844,638.6725314540497,148.7092342167617,134.81049176251517,29.59005063848169,71.70661607142873
PHASE 2,23,19200,19,524.5720920653217,333.628680135844,638.6725314540497,151.68815717944858,134.83745956859994,29.755809414659204,22.716668526786048
PHASE 2,24,20000,20,525.447771294351,333.628680135844,638.6725314540497,151.57169522094824,134.4912128084317,29.923107908121448,0.0
PHASE 2,25,20800,20,525.447771294351,333.628680135844,638.6725314540497,151.57169522094824,134.4912128084317,29.923107908121448,138.92042522321447
PHASE 2,26,21600,21,533.0675680155871,333.628680135844,685.4635024403095,151.74610569157775,138.44396507549052,30.359687156064822,90.70812622070333
PHASE 2,27,22400,22,529.3475836533629,333.628680135844,685.4635024403095,150.32283373838584,136.91944535615008,30.263163069853423,66.27450334821447
PHASE 2,28,23200,23,530.5512228903073,333.628680135844,685.4635024403095,148.2923492237046,139.0413444711001,30.40219114943785,23.228512486049468
PHASE 2,29,24000,24,531.4723113689956,333.628680135844,685.4635024403095,151.03448930867611,137.77896310967404,30.332357368830767,0.0
PHASE 2,30,24800,24,531.4723113689957,333.628680135844,685.4635024403095,151.03448930867611,137.77896310967407,30.332357368830767,102.80517637416318
PHASE 2,31,25600,25,528.1331252310523,333.628680135844,685.4635024403095,149.61199291666767,137.0782150019538,30.180364664054014,61.62417968750027
PHASE 2,32,26400,26,521.2103709551449,333.628680135844,685.4635024403095,147.53214663461642,135.53819711726328,29.767503400408337,66.21613082449794
PHASE 2,33,27200,27,525.9546466505647,333.628680135844,685.4635024403095,148.25742644434902,137.2618685347952,30.05441895892766,28.29196986607165
PHASE 2,34,28000,28,527.83573354425,333.628680135844,685.4635024403095,146.9652405482711,139.99012769426685,30.110045662714093,0.0
PHASE 2,35,28800,28,527.8357335442502,333.628680135844,685.4635024403095,146.9652405482711,139.99012769426685,30.11004566271409,145.87274441964303
PHASE 2,36,29600,29,531.7687205080781,333.628680135844,685.4635024403095,146.8078915566641,141.94133557549904,30.377436671989344,100.7610890066966
PHASE 2,37,30400,30,532.0054060768601,333.628680135844,685.4635024403095,147.32925832248367,141.44766090006573,30.40356085678881,37.68217633928598
PHASE 2,38,31200,31,532.3182965915029,333.628680135844,685.4635024403095,146.27864485677188,142.89998265866578,30.392458634508095,39.63558035714301
PHASE 2,39,32000,32,524.1442736191584,270.7495614764829,685.4635024403095,143.87100816853942,141.08742948964502,29.898229495121743,0.0
PHASE 2,40,32800,32,524.1442736191584,270.7495614764829,685.4635024403095,143.8710081685394,141.08742948964502,29.89822949512174,169.07852957589304
PHASE 2,41,33600,33,531.6122336553922,270.7495614764829,770.5869548148761,144.83536701980844,142.99286794261033,30.472999836621554,84.5396244419645
PHASE 2,42,34400,34,532.4838932785638,270.7495614764829,770.5869548148761,146.0248860964318,142.12478016764385,30.54177837681087,59.92063616071448
PHASE 2,43,35200,35,533.10657371352,270.7495614764829,770.5869548148761,147.4628443359385,141.36116100213977,30.535321046930058,22.97608119419669
PHASE 2,44,36000,36,533.4385740830664,270.7495614764829,770.5869548148761,145.58415235279327,143.45902227059887,30.549424932459146,0.0
PHASE 2,45,36800,36,533.4385740830666,270.7495614764829,770.5869548148761,145.58415235279327,143.45902227059887,30.549424932459146,104.10563682338191
PHASE 2,46,37600,37,532.3468049465365,270.7495614764829,770.5869548148761,145.57407654578512,143.05110649238168,30.46520273854611,83.52341741071452
PHASE 2,47,38400,38,527.4355539259573,270.7495614764829,770.5869548148761,144.3453255593829,141.5720559925822,30.18977154674898,74.3536272321431
PHASE 2,48,39200,39,529.6316053346029,270.7495614764829,770.5869548148761,144.70293474976734,142.41636391852026,30.314038333289364,24.529849330357454
PHASE 2,49,40000,40,529.6089979405309,270.7495614764829,770.5869548148761,145.563357027182,141.92128367797915,30.265544654421113,0.0
PHASE 2,50,40800,40,529.6089979405309,270.7495614764829,770.5869548148761,145.563357027182,141.92128367797915,30.265544654421113,139.07180022321444
PHASE 2,51,41600,41,531.0823694125997,270.7495614764829,770.5869548148761,146.71178143658003,141.86752462485774,30.312882918895088,109.15133928571447
PHASE 2,52,42400,42,534.183318070978,270.7495614764829,770.5869548148761,146.6974722571005,143.24800642942463,30.529729923056422,102.03629631696437
PHASE 2,53,43200,43,536.408479257764,270.7495614764829,770.5869548148761,146.15578007282681,145.22311456478684,30.62869807751853,25.45914341517885
PHASE 2,54,44000,44,535.0258495610915,270.7495614764829,770.5869548148761,145.65019074781117,144.84948432876186,30.56577181056457,0.0
PHASE 2,55,44800,44,535.0258495610915,270.7495614764829,770.5869548148761,145.65019074781114,144.84948432876186,30.565771810564573,98.38842128208722
PHASE 2,56,45600,45,534.6252779679588,270.7495614764829,770.5869548148761,145.683148828126,144.99165203812274,30.493809637713557,71.9105329241073
PHASE 2,57,46400,46,534.5368224871606,270.7495614764829,770.5869548148761,147.84191062330265,143.84992219167577,30.355623709022616,72.28811314174129
PHASE 2,58,47200,47,535.9123510192829,270.7495614764829,770.5869548148761,147.8764575299212,143.78893080085112,30.530870336063625,38.13793526785731
PHASE 2,59,48000,48,537.186390154237,270.7495614764829,770.5869548148761,148.9883556450748,143.40079508429696,30.599654928107892,0.0
PHASE 2,60,48800,48,537.186390154237,270.7495614764829,770.5869548148761,148.9883556450748,143.40079508429696,30.599654928107885,156.74537276785728
PHASE 2,61,49600,49,540.3418507658216,270.7495614764829,770.5869548148761,150.25646934789643,143.6010005417603,30.810547609520285,73.14002877371665
PHASE 2,62,50400,50,540.1529376755782,270.7495614764829,770.5869548148761,149.4970105826833,144.33066536165427,30.79065771640476,78.52589479282939
PHASE 2,63,51200,51,538.9871770878268,270.7495614764829,770.5869548148761,148.44776096000024,144.87705639520843,30.70779496657696,33.72665736607161
PHASE 2,64,52000,52,543.9107408607799,270.7495614764829,795.0124932813849,151.42510194514446,145.14054208953135,30.918137103262612,0.0
PHASE 2,65,52800,52,543.9107408607799,270.7495614764829,795.0124932813849,151.42510194514446,145.14054208953135,30.918137103262612,124.48264215959843
PHASE 2,66,53600,53,545.4291170048929,270.7495614764829,795.0124932813849,151.9121586522526,145.34924949114398,31.020963607686554,110.63522879464303
PHASE 2,67,54400,54,546.8399438429026,270.7495614764829,795.0124932813849,152.07597269920166,145.87907916877714,31.11061149686495,59.51712500000021
PHASE 2,68,55200,55,549.1681614825408,270.7495614764829,795.0124932813849,153.7683591330798,145.61134051343575,31.223557729502623,33.33440848214313
PHASE 2,69,56000,56,550.0788075287182,270.7495614764829,795.0124932813849,154.6580948406411,145.1469629205619,31.284218720938817,0.0
PHASE 2,70,56800,56,550.0788075287182,270.7495614764829,795.0124932813849,154.6580948406411,145.1469629205619,31.284218720938814,123.7413274274555
PHASE 2,71,57600,57,548.6876362847903,270.7495614764829,795.0124932813849,153.56883978450048,145.59816740422895,31.190078637007066,73.31701171875025
PHASE 2,72,58400,58,547.266830974242,270.7495614764829,795.0124932813849,152.3506973533202,145.9142497595081,31.125235482676214,76.212572544643
PHASE 2,73,59200,59,550.3269901589942,270.7495614764829,795.0124932813849,153.70260069973287,145.95916078053338,31.333153584840446,32.56130580357172
PHASE 2,74,60000,60,547.4977531971332,270.7495614764829,795.0124932813849,152.98554550577902,145.22664440294113,31.160695411051112,0.0
PHASE 2,75,60800,60,547.4977531971332,270.7495614764829,795.0124932813849,152.98554550577902,145.22664440294113,31.160695411051112,134.2389118303573
PHASE 2,76,61600,61,548.0634432866026,270.7495614764829,795.0124932813849,152.24471935635026,146.31309157461428,31.188204044454245,90.609252232143
PHASE 2,77,62400,62,545.7722769184971,270.7495614764829,795.0124932813849,150.8663492818863,146.79330223218096,31.01407817555325,51.83731026785745
PHASE 2,78,63200,63,542.2940790592183,270.7495614764829,795.0124932813849,149.33417095333786,146.22902031844265,30.84136097342929,23.15933035714307
PHASE 2,79,64000,64,543.5521608083106,270.7495614764829,795.0124932813849,151.02788589286905,145.4635893369045,30.88258569731667,0.0
PHASE 2,80,64800,64,543.5521608083106,270.7495614764829,795.0124932813849,151.02788589286905,145.46358933690448,30.88258569731667,138.99108991350462
PHASE 2,81,65600,65,543.0407847411032,270.7495614764829,795.0124932813849,150.26701661971757,145.77788399013482,30.874485516405862,52.61616231863869
PHASE 2,82,66400,66,540.116779968815,270.7495614764829,795.0124932813849,149.7835267944346,144.96371580231082,30.671192171508217,80.50347795758941
PHASE 2,83,67200,67,541.3124688670159,270.7495614764829,795.0124932813849,150.6759747387341,144.40377550407206,30.77908982802574,25.070837053571644
PHASE 2,84,68000,68,544.6165800402398,270.7495614764829,795.0124932813849,152.28467481246747,144.7806042592971,30.94391262105887,0.0
PHASE 2,85,68800,68,544.6165800402397,270.7495614764829,795.0124932813849,152.28467481246747,144.78060425929706,30.94391262105887,115.79833705357163
PHASE 2,86,69600,69,544.8658683201971,270.7495614764829,795.0124932813849,152.44928927774575,144.82936497655365,30.94840175823671,72.31355050223232
PHASE 2,87,70400,70,543.070932779037,270.7495614764829,795.0124932813849,151.82638529866637,144.33596531505827,30.86357277066356,68.28055733816984
PHASE 2,88,71200,71,545.03786358506,270.7495614764829,795.0124932813849,153.23221946580296,143.9690216602027,30.97957780738131,23.230312500000274
PHASE 2,89,72000,72,546.1161796280344,270.7495614764829,795.0124932813849,152.82401936453465,144.79239914437812,31.062470139889697,0.0
PHASE 2,90,72800,72,546.1161796280344,270.7495614764829,795.0124932813849,152.82401936453462,144.79239914437812,31.062470139889697,77.7361603655137
PHASE 2,91,73600,73,543.6757060871746,270.7495614764829,795.0124932813849,151.73298191408583,144.52407718121316,30.927330873983994,50.922766810826225
PHASE 2,92,74400,74,540.0620201171353,270.7495614764829,795.0124932813849,150.34482332631808,144.05604691173167,30.707643734885238,75.09722251674118
PHASE 2,93,75200,75,542.1649097756567,270.7495614764829,795.0124932813849,150.55500674967553,145.08468920290858,30.815651727883598,29.46064174107163
PHASE 2,94,76000,76,540.7586209536727,270.7495614764829,795.0124932813849,151.2909633494605,143.84076817926837,30.70336117811753,0.0
PHASE 2,95,76800,76,540.7586209536727,270.7495614764829,795.0124932813849,151.2909633494605,143.84076817926834,30.70336117811753,113.83284375000017
PHASE 2,96,77600,77,540.2605143097848,270.7495614764829,795.0124932813849,151.89488772966232,143.16425966395317,30.65017086452074,80.34683440290198
PHASE 2,97,78400,78,538.6963034448365,270.7495614764829,795.0124932813849,151.1231940818862,143.03883445992815,30.56678436287738,50.93158482142878
PHASE 2,98,79200,79,539.2297119369233,270.7495614764829,795.0124932813849,151.3549436030016,143.01458378638475,30.607523068441704,27.374264090402022
PHASE 2,99,80000,80,538.4044203733555,270.7495614764829,795.0124932813849,150.32679069875186,143.5104869333909,30.570892842651215,0.0
PHASE 2,100,80800,80,538.4044203733555,270.7495614764829,795.0124932813849,150.3267906987519,143.5104869333909,30.570892842651215,142.042715715681
PHASE 2,101,81600,81,539.3417375974274,270.7495614764829,795.0124932813849,149.82961989263947,144.0425902968676,30.683690925989634,69.68423772321462
PHASE 2,102,82400,82,539.3087045984087,270.7495614764829,795.0124932813849,149.5549869213828,144.1248320759105,30.703610700139002,51.33558649553597
PHASE 2,103,83200,83,539.475699711488,270.7495614764829,795.0124932813849,149.14957555787217,144.6148560619437,30.713908511458605,27.25537283761186
PHASE 2,104,84000,84,538.589579725612,270.7495614764829,795.0124932813849,148.87007696341968,144.52012934318483,30.649921677375545,0.0
PHASE 2,105,84800,84,538.589579725612,270.7495614764829,795.0124932813849,148.87007696341968,144.5201293431848,30.649921677375545,134.35623325892868
PHASE 2,106,85600,85,538.2299061887322,270.7495614764829,795.0124932813849,148.94403206286964,144.38222943914735,30.612955585839003,69.44016671316989
PHASE 2,107,86400,86,535.9736364932323,270.7495614764829,795.0124932813849,147.97850956976941,144.2396611220255,30.469433225179284,61.69651478794662
PHASE 2,108,87200,87,535.2011001676477,270.7495614764829,795.0124932813849,147.98792572982714,143.81587834332407,30.424662011811698,31.634765625000234
PHASE 2,109,88000,88,535.5963209256462,270.7495614764829,795.0124932813849,149.04601965796837,143.30180946211442,30.406061475695093,0.0
PHASE 2,110,88800,88,535.5963209256462,270.7495614764829,795.0124932813849,149.04601965796834,143.30180946211442,30.406061475695093,89.94947963169668
PHASE 2,111,89600,89,533.416402944119,270.7495614764829,795.0124932813849,147.932496453127,143.34232225373862,30.267698029656376,96.22850892857167
PHASE 2,112,90400,90,534.0043837410517,270.7495614764829,795.0124932813849,147.7908798548052,143.64503661295632,30.321058409160933,69.93614118303587
PHASE 2,113,91200,91,535.4494163265149,270.7495614764829,795.0124932813849,147.66962951528353,144.47293699472786,30.413356227062565,28.368169642857385
PHASE 2,114,92000,92,535.5693667432687,270.7495614764829,795.0124932813849,148.20766579716,144.09612988405146,30.408196382756763,0.0
PHASE 2,115,92800,92,535.5693667432687,270.7495614764829,795.0124932813849,148.20766579715996,144.0961298840515,30.408196382756763,146.50347781808048
PHASE 2,116,93600,93,536.597539169795,270.7495614764829,795.0124932813849,148.20730414936347,144.52514299237708,30.483136503506366,112.56145438058044
PHASE 2,117,94400,94,536.7490843575139,270.7495614764829,795.0124932813849,148.04170814722045,144.70045507933764,30.500865141369022,57.51947467912965
PHASE 2,118,95200,95,535.8280336098728,270.7495614764829,795.0124932813849,147.97088334449202,144.22168096337094,30.45443366275081,25.208437639509164
PHASE 2,119,96000,96,535.330388536668,270.7495614764829,795.0124932813849,147.65851389526895,144.26937395680807,30.425312585573483,0.0
PHASE 2,120,96800,96,535.330388536668,270.7495614764829,795.0124932813849,147.65851389526895,144.26937395680807,30.425312585573483,146.87782310267872
PHASE 2,121,97600,97,536.3255962526445,270.7495614764829,795.0124932813849,148.22443337186414,144.2773787356039,30.477973018146628,74.10764508928598
PHASE 2,122,98400,98,536.847427556031,270.7495614764829,795.0124932813849,148.28609837997436,144.26043896534262,30.53761127633884,44.30366489955378
PHASE 2,123,99200,99,535.9359642747295,270.7495614764829,795.0124932813849,148.30714703638458,143.88493468917753,30.467985318645518,20.894598214286113
PHASE 2,124,100000,100,535.1795600197431,270.7495614764829,795.0124932813849,148.2608302795624,143.46603013395242,30.431587450778146,0.0
PHASE 3A,0,800,0,,,,,,,106.14433593750023
PHASE 3A,1,1600,1,553.5115218434539,553.5115218434539,553.5115218434539,139.89375325520942,136.4330013020841,34.64809591077043,74.0313783482145
PHASE 3A,2,2400,2,528.5457906129815,503.580059382509,553.5115218434539,161.7175276692714,118.40820377604243,31.05250739595959,74.41580915178588
PHASE 3A,3,3200,3,533.7761783130786,503.580059382509,553.5115218434539,137.267149956598,148.85055598958394,30.95730904586213,21.311810825893243
PHASE 3A,4,4000,4,564.7336198353048,503.580059382509,657.6059444019832,132.0286171875008,168.90530957031302,32.97496163468587,0.0
PHASE 3A,5,4800,4,564.7336198353048,503.580059382509,657.6059444019832,132.0286171875008,168.90530957031302,32.97496163468587,73.89357087053598
PHASE 3A,6,5600,5,525.8508491777204,370.31976654738304,657.6059444019832,131.31540442708416,151.47154843750062,30.382987039141756,113.2846707589287
PHASE 3A,7,6400,6,540.6753636202936,370.31976654738304,657.6059444019832,142.73222070312576,149.49991927083394,31.05540295579095,79.81797991071447
PHASE 3A,8,7200,7,565.0374277507368,370.31976654738304,711.2098125333962,141.29499646577455,162.554030505953,32.6485500973749,19.034829799107403
PHASE 3A,9,8000,8,542.1753656915274,370.31976654738304,711.2098125333962,139.44327022298262,153.80105476888082,31.116380087457017,0.0
PHASE 3A,10,8800,8,542.1753656915274,370.31976654738304,711.2098125333962,139.44327022298262,153.80105476888082,31.116380087457017,136.19845682198675
PHASE 3A,11,9600,9,539.7809716454408,370.31976654738304,711.2098125333962,135.998870912906,154.6819734519682,31.13751591006963,68.59481968471007
PHASE 3A,12,10400,10,531.4397450910616,370.31976654738304,711.2098125333962,132.9155121826182,151.2587571126308,30.90818447447564,59.11714076450912
PHASE 3A,13,11200,11,517.1781688544808,370.31976654738304,711.2098125333962,137.04291531279694,142.04487347597126,29.761297508213456,32.70591517857161
PHASE 3A,14,12000,12,514.3251121814353,370.31976654738304,711.2098125333962,138.6943965454112,138.67941136339041,29.61891303407877,0.0
PHASE 3A,15,12800,12,514.3251121814354,370.31976654738304,711.2098125333962,138.69439654541122,138.67941136339041,29.61891303407877,124.41700111607166
PHASE 3A,16,13600,13,518.9471858083796,370.31976654738304,711.2098125333962,133.52946259640527,146.9674734700527,29.806281217739595,95.85529087611627
PHASE 3A,17,14400,14,518.9892040390156,370.31976654738304,711.2098125333962,134.20236189197468,145.47654963960255,29.913786563429227,54.984079241071726
PHASE 3A,18,15200,15,530.9494208909974,370.31976654738304,711.2098125333962,132.9455581651487,151.31211299696238,30.836468716110144,17.521577845982502
PHASE 3A,19,16000,16,517.2703184631158,312.08378204489475,711.2098125333962,132.4749024073294,145.6094031850185,29.898251608845463,0.0
PHASE 3A,20,16800,16,517.2703184631158,312.08378204489475,711.2098125333962,132.47490240732938,145.6094031850185,29.898251608845463,106.22445159040201
PHASE 3A,21,17600,17,516.8377162567012,312.08378204489475,711.2098125333962,129.91162299182486,146.70577275869394,30.027540063272408,103.39577622767877
PHASE 3A,22,18400,18,520.4953382699349,312.08378204489475,711.2098125333962,132.22588192862165,146.40181159848873,30.233455592852554,66.9588964843752
PHASE 3A,23,19200,19,532.8287486116797,312.08378204489475,754.830134763087,133.13174004805828,150.9461570406736,31.093856440367876,12.544196428571862
PHASE 3A,24,20000,20,526.8725115706314,312.08378204489475,754.830134763087,131.77725721232216,148.09786754801493,30.87467335128631,0.0
PHASE 3A,25,20800,20,526.8725115706314,312.08378204489475,754.830134763087,131.77725721232213,148.0978675480149,30.87467335128631,154.93436537388413
